showid,title,type,releaseyear,endyear,duration,genres,cast,imdbrating,numvotes,popularityrank,isadult,url
tt22202452,Pluribus,TV Show,2025,ongoing,60 min,"Drama,Sci-Fi","Rhea Seehorn, Karolina Wydra, Carlos-Manuel Vesga, Carlos-Manuel Vesga, Miriam Shor",8.0,144216,2111,0,https://www.imdb.com/title/tt22202452/
tt1924435,Let's Be Cops,Movie,2014,2014,104 min,"Action,Comedy,Crime","Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev, James D'Arcy",6.4,144151,2112,0,https://www.imdb.com/title/tt1924435/
tt14230388,Asteroid City,Movie,2023,2023,105 min,"Comedy,Drama,Romance","Jason Schwartzman, Scarlett Johansson, Tom Hanks, Jeffrey Wright, Bryan Cranston",6.4,144143,2113,0,https://www.imdb.com/title/tt14230388/
tt0397306,American Dad!,TV Show,2005,ongoing,22 min,"Animation,Comedy","Seth MacFarlane, Seth MacFarlane, Seth MacFarlane, Wendy Schaal, Wendy Schaal",7.4,144047,2114,0,https://www.imdb.com/title/tt0397306/
tt10970552,The Haunting of Bly Manor,Web Series,2020,2020,60 min,"Drama,Horror,Mystery","Amelia Eve, Rahul Kohli, Henry Thomas, Carla Gugino, Carla Gugino",7.4,143945,2115,0,https://www.imdb.com/title/tt10970552/
tt0203259,Law & Order: Special Victims Unit,TV Show,1999,ongoing,60 min,"Crime,Drama,Mystery","Mariska Hargitay, Mariska Hargitay, Mariska Hargitay, Christopher Meloni, Ice-T",8.1,143850,2116,0,https://www.imdb.com/title/tt0203259/
tt1034032,Gamer,Movie,2009,2009,95 min,"Action,Sci-Fi,Thriller","Gerard Butler, Michael C. Hall, Ludacris, Amber Valletta, Kyra Sedgwick",5.7,143812,2117,0,https://www.imdb.com/title/tt1034032/
tt1488589,Guillermo del Toro's Pinocchio,Movie,2022,2022,117 min,"Adventure,Animation,Drama","Ewan McGregor, David Bradley, Gregory Mann, Gregory Mann, Burn Gorman",7.6,143794,2118,0,https://www.imdb.com/title/tt1488589/
tt0117438,Ransom,Movie,1996,1996,121 min,"Action,Crime,Drama","Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte, Delroy Lindo",6.7,143789,2119,0,https://www.imdb.com/title/tt0117438/
tt1538403,The Mortal Instruments: City of Bones,Movie,2013,2013,130 min,"Action,Adventure,Fantasy","Lily Collins, Jamie Campbell Bower, Robert Sheehan, Jemima West, Kevin Zegers",5.8,143575,2120,0,https://www.imdb.com/title/tt1538403/
tt1482459,The Lorax,Movie,2012,2012,86 min,"Adventure,Animation,Comedy","Zac Efron, Taylor Swift, Danny DeVito, Ed Helms, Betty White",6.4,143457,2121,0,https://www.imdb.com/title/tt1482459/
tt0227445,The Score,Movie,2001,2001,124 min,"Crime,Drama,Thriller","Robert De Niro, Edward Norton, Edward Norton, Marlon Brando, Angela Bassett",6.8,143411,2122,0,https://www.imdb.com/title/tt0227445/
tt0125664,Man on the Moon,Movie,1999,1999,118 min,"Biography,Comedy,Drama","Jim Carrey, Jim Carrey, Danny DeVito, Gerry Becker, Greyson Erik Pendry",7.4,143302,2123,0,https://www.imdb.com/title/tt0125664/
tt0374463,The Pacific,Web Series,2010,2010,60 min,"Action,Adventure,Drama","James Badge Dale, Joseph Mazzello, Jon Seda, Ashton Holmes, Josh Helman",8.3,143241,2124,0,https://www.imdb.com/title/tt0374463/
tt0120789,Pleasantville,Movie,1998,1998,124 min,"Comedy,Drama,Fantasy","Tobey Maguire, Jeff Daniels, Joan Allen, William H. Macy, Natalie Ramsey",7.5,143088,2125,0,https://www.imdb.com/title/tt0120789/
tt0074486,Eraserhead,Movie,1977,1977,89 min,"Fantasy,Horror","Jack Nance, Charlotte Stewart, Allen Joseph, Jeanne Bates, Judith Roberts",7.2,143075,2126,0,https://www.imdb.com/title/tt0074486/
tt9495224,Black Mirror: Bandersnatch,Movie,2018,2018,90 min,"Drama,Fantasy,Mystery","Fionn Whitehead, Craig Parkinson, Alice Lowe, Asim Chaudhry, Will Poulter",7.1,143064,2127,0,https://www.imdb.com/title/tt9495224/
tt1205537,Jack Ryan: Shadow Recruit,Movie,2014,2014,105 min,"Action,Drama,Thriller","Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh, Lenn Kudrjawizki",6.2,142889,2128,0,https://www.imdb.com/title/tt1205537/
tt0251075,Evolution,Movie,2001,2001,101 min,"Comedy,Sci-Fi","David Duchovny, Orlando Jones, Julianne Moore, Seann William Scott, Ted Levine",6.1,142777,2129,0,https://www.imdb.com/title/tt0251075/
tt0458290,Star Wars: The Clone Wars,TV Show,2008,2020,23 min,"Action,Adventure,Animation","Tom Kane, Tom Kane, Tom Kane, Dee Bradley Baker, Dee Bradley Baker",8.5,142732,2130,0,https://www.imdb.com/title/tt0458290/
tt0055630,Yojimbo,Movie,1961,1961,110 min,"Action,Drama,Thriller","Toshirô Mifune, Toshirô Mifune, Eijirô Tôno, Tatsuya Nakadai, Yôko Tsukasa",8.2,142682,2131,0,https://www.imdb.com/title/tt0055630/
tt0468492,The Host,Movie,2006,2006,120 min,"Drama,Horror,Sci-Fi","Song Kang-ho, Byun Hee-Bong, Park Hae-il, Bae Doona, Ko Ah-sung",7.1,142657,2132,0,https://www.imdb.com/title/tt0468492/
tt0092965,Empire of the Sun,Movie,1987,1987,153 min,"Drama,War","Christian Bale, John Malkovich, Miranda Richardson, Nigel Havers, Joe Pantoliano",7.7,142536,2133,0,https://www.imdb.com/title/tt0092965/
tt5638642,The Ritual,Movie,2017,2017,94 min,"Horror,Mystery,Thriller","Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton, Paul Reid",6.4,142492,2134,0,https://www.imdb.com/title/tt5638642/
tt2312718,Homefront,Movie,2013,2013,100 min,"Action,Crime,Thriller","Jason Statham, James Franco, Winona Ryder, Kate Bosworth, Izabela Vidovic",6.5,142420,2135,0,https://www.imdb.com/title/tt2312718/
tt12262202,The Acolyte,TV Show,2024,2024,40 min,"Action,Adventure,Fantasy","Lee Jung-jae, Amandla Stenberg, Amandla Stenberg, Manny Jacinto, Manny Jacinto",4.3,142183,2136,0,https://www.imdb.com/title/tt12262202/
tt2503944,Burnt,Movie,2015,2015,101 min,"Comedy,Drama","Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio, Omar Sy",6.6,142153,2137,0,https://www.imdb.com/title/tt2503944/
tt26693803,King the Land,Web Series,2023,2023,60 min,"Comedy,Drama,Romance","Im Yoon-ah, Lee Jun-ho, Lee Ji-hye, Choi Tae-hwan, Lee Ye-Joo",5.8,142089,2138,0,https://www.imdb.com/title/tt26693803/
tt0184894,Shanghai Noon,Movie,2000,2000,110 min,"Action,Adventure,Comedy","Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill, Roger Yuan",6.6,142049,2139,0,https://www.imdb.com/title/tt0184894/
tt8962124,Emily in Paris,TV Show,2020,ongoing,30 min,"Comedy,Drama,Romance","Lily Collins, Philippine Leroy-Beaulieu, Ashley Park, Samuel Arnold, Bruno Gouery",6.8,141904,2140,0,https://www.imdb.com/title/tt8962124/
tt7979580,The Mitchells vs. the Machines,Movie,2021,2021,114 min,"Adventure,Animation,Comedy","Abbi Jacobson, Abbi Jacobson, Danny McBride, Maya Rudolph, Michael Rianda",7.6,141893,2141,0,https://www.imdb.com/title/tt7979580/
tt0309987,The Dreamers,Movie,2003,2003,115 min,"Drama,Romance","Michael Pitt, Louis Garrel, Eva Green, Anna Chancellor, Robin Renucci",7.1,141882,2142,0,https://www.imdb.com/title/tt0309987/
tt0112431,Babe,Movie,1995,1995,91 min,"Comedy,Drama,Family","James Cromwell, Magda Szubanski, Christine Cavanaugh, Miriam Margolyes, Danny Mann",6.9,141880,2143,0,https://www.imdb.com/title/tt0112431/
tt0453451,Mr. Bean's Holiday,Movie,2007,2007,90 min,"Comedy,Family","Rowan Atkinson, Willem Dafoe, Steve Pemberton, Lily Atkinson, Preston Nyman",6.4,141865,2144,0,https://www.imdb.com/title/tt0453451/
tt5348176,Barry,TV Show,2018,2023,30 min,"Action,Comedy,Crime","Bill Hader, Stephen Root, Sarah Goldberg, Anthony Carrigan, Henry Winkler",8.3,141832,2145,0,https://www.imdb.com/title/tt5348176/
tt3748172,Gerald's Game,Movie,2017,2017,103 min,"Drama,Horror,Thriller","Carla Gugino, Bruce Greenwood, Chiara Aurelia, Carel Struycken, Henry Thomas",6.5,141737,2146,0,https://www.imdb.com/title/tt3748172/
tt1234548,The Men Who Stare at Goats,Movie,2009,2009,94 min,"Comedy,War","Ewan McGregor, George Clooney, Kevin Spacey, Jeff Bridges, Stephen Lang",6.2,141649,2147,0,https://www.imdb.com/title/tt1234548/
tt1860213,Dirty Grandpa,Movie,2016,2016,102 min,Comedy,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza, Jason Mantzoukas",5.9,141580,2148,0,https://www.imdb.com/title/tt1860213/
tt3967856,Okja,Movie,2017,2017,120 min,"Action,Adventure,Drama","Tilda Swinton, Tilda Swinton, Paul Dano, Ahn Seo-hyun, Jake Gyllenhaal",7.3,141494,2149,0,https://www.imdb.com/title/tt3967856/
tt1790886,The Campaign,Movie,2012,2012,85 min,Comedy,"Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott, Katherine LaNasa",6.1,141412,2150,0,https://www.imdb.com/title/tt1790886/
tt2249364,Broadchurch,TV Show,2013,2017,48 min,"Crime,Drama,Mystery","David Tennant, Olivia Colman, Jodie Whittaker, Andrew Buchan, Carolyn Pickles",8.3,141380,2151,0,https://www.imdb.com/title/tt2249364/
tt10016180,The Little Things,Movie,2021,2021,128 min,"Crime,Drama,Mystery","Denzel Washington, Rami Malek, Jared Leto, Chris Bauer, Michael Hyatt",6.3,141329,2152,0,https://www.imdb.com/title/tt10016180/
tt3488710,The Walk,Movie,2015,2015,123 min,"Adventure,Biography,Drama","Joseph Gordon-Levitt, Charlotte Le Bon, Ben Kingsley, James Badge Dale, James Badge Dale",7.3,141324,2153,0,https://www.imdb.com/title/tt3488710/
tt2763304,T2 Trainspotting,Movie,2017,2017,117 min,"Comedy,Crime,Drama","Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle, Robert Carlyle",7.1,141239,2154,0,https://www.imdb.com/title/tt2763304/
tt4301160,Black Bird,Web Series,2022,2022,58 min,"Biography,Crime,Drama","Taron Egerton, Paul Walter Hauser, Greg Kinnear, Ray Liotta, Sepideh Moafi",8.1,141211,2155,0,https://www.imdb.com/title/tt4301160/
tt0120890,Wild Things,Movie,1998,1998,108 min,"Crime,Drama,Mystery","Kevin Bacon, Neve Campbell, Matt Dillon, Denise Richards, Theresa Russell",6.6,141209,2156,0,https://www.imdb.com/title/tt0120890/
tt0040897,The Treasure of the Sierra Madre,Movie,1948,1948,126 min,"Adventure,Drama,Western","Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett, Barton MacLane",8.2,141169,2157,0,https://www.imdb.com/title/tt0040897/
tt4651520,Bad Moms,Movie,2016,2016,100 min,Comedy,"Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate, Jada Pinkett Smith",6.2,141031,2158,0,https://www.imdb.com/title/tt4651520/
tt1174732,An Education,Movie,2009,2009,100 min,Drama,"Carey Mulligan, Peter Sarsgaard, Alfred Molina, Olivia Williams, Cara Seymour",7.2,141022,2159,0,https://www.imdb.com/title/tt1174732/
tt15679400,Knock at the Cabin,Movie,2023,2023,100 min,"Horror,Mystery,Thriller","Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird, Rupert Grint",6.1,140977,2160,0,https://www.imdb.com/title/tt15679400/
tt1448755,Killer Elite,Movie,2011,2011,116 min,"Action,Crime,Thriller","Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell, Aden Young",6.4,140906,2161,0,https://www.imdb.com/title/tt1448755/
tt1067106,A Christmas Carol,Movie,2009,2009,96 min,"Adventure,Animation,Comedy","Jim Carrey, Jim Carrey, Jim Carrey, Gary Oldman, Gary Oldman",6.8,140891,2162,0,https://www.imdb.com/title/tt1067106/
tt0102510,The Naked Gun 2½: The Smell of Fear,Movie,1991,1991,85 min,"Comedy,Crime","Leslie Nielsen, Priscilla Presley, George Kennedy, O.J. Simpson, Robert Goulet",6.9,140864,2163,0,https://www.imdb.com/title/tt0102510/
tt2884206,I Origins,Movie,2014,2014,106 min,"Drama,Mystery,Romance","Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling, Dorien Makhloghi",7.3,140818,2164,0,https://www.imdb.com/title/tt2884206/
tt0433362,Daybreakers,Movie,2009,2009,98 min,"Action,Horror,Sci-Fi","Ethan Hawke, Willem Dafoe, Sam Neill, Harriet Minto-Day, Jay Laga'aia",6.4,140755,2165,0,https://www.imdb.com/title/tt0433362/
tt4034354,Swiss Army Man,Movie,2016,2016,97 min,"Comedy,Drama,Fantasy","Paul Dano, Daniel Radcliffe, Mary Elizabeth Winstead, Antonia Ribero, Timothy Eulich",6.9,140722,2166,0,https://www.imdb.com/title/tt4034354/
tt14138650,The Pale Blue Eye,Movie,2022,2022,128 min,"Crime,Horror,Mystery","Christian Bale, Harry Melling, Simon McBurney, Timothy Spall, Toby Jones",6.6,140714,2167,0,https://www.imdb.com/title/tt14138650/
tt22687790,A Haunting in Venice,Movie,2023,2023,103 min,"Crime,Drama,Horror","Kenneth Branagh, Michelle Yeoh, Jamie Dornan, Tina Fey, Dylan Corbett-Bader",6.5,140649,2168,0,https://www.imdb.com/title/tt22687790/
tt1144884,The Final Destination,Movie,2009,2009,82 min,"Horror,Thriller","Nick Zano, Krista Allen, Krista Allen, Andrew Fiscella, Bobby Campo",5.1,140647,2169,0,https://www.imdb.com/title/tt1144884/
tt0245574,Y Tu Mamá También,Movie,2001,2001,106 min,Drama,"Maribel Verdú, Gael García Bernal, Daniel Giménez Cacho, Ana López Mercado, Diego Luna",7.7,140641,2170,0,https://www.imdb.com/title/tt0245574/
tt0373051,Journey to the Center of the Earth,Movie,2008,2008,93 min,"Action,Adventure,Family","Brendan Fraser, Josh Hutcherson, Aníta Briem, Seth Meyers, Jean Michel Paré",5.8,140637,2171,0,https://www.imdb.com/title/tt0373051/
tt31227572,Predator: Badlands,Movie,2025,2025,107 min,"Action,Adventure,Sci-Fi","Elle Fanning, Elle Fanning, Dimitrius Schuster-Koloamatangi, Dimitrius Schuster-Koloamatangi, Ravi Narayan",7.2,140468,2172,0,https://www.imdb.com/title/tt31227572/
tt0267913,Scooby-Doo,Movie,2002,2002,86 min,"Adventure,Comedy,Family","Matthew Lillard, Freddie Prinze Jr., Sarah Michelle Gellar, Linda Cardellini, Rowan Atkinson",5.4,140263,2173,0,https://www.imdb.com/title/tt0267913/
tt14998742,Rebel Moon - Part One: A Child of Fire,Movie,2023,2023,133 min,"Action,Adventure,Drama","Sofia Boutella, Djimon Hounsou, Ed Skrein, Michiel Huisman, Bae Doona",5.6,140196,2174,0,https://www.imdb.com/title/tt14998742/
tt1038919,The Bounty Hunter,Movie,2010,2010,110 min,"Action,Comedy,Romance","Jennifer Aniston, Gerard Butler, Vincent Nastri, Joel Marsh Garland, Jason Kolotouros",5.6,140182,2175,0,https://www.imdb.com/title/tt1038919/
tt1204975,Last Vegas,Movie,2013,2013,105 min,Comedy,"Robert De Niro, Michael Douglas, Morgan Freeman, Kevin Kline, Mary Steenburgen",6.6,140180,2176,0,https://www.imdb.com/title/tt1204975/
tt0060827,Persona,Movie,1966,1966,83 min,"Drama,Thriller","Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand, Jörgen Lindström",8.0,140178,2177,0,https://www.imdb.com/title/tt0060827/
tt1830617,Grimm,TV Show,2011,2017,45 min,"Action,Adventure,Crime","David Czarra Giuntoli, Russell Hornsby, Silas Weir Mitchell, Sasha Roiz, Reggie Lee",7.9,140101,2178,0,https://www.imdb.com/title/tt1830617/
tt0087884,"Paris, Texas",Movie,1984,1984,145 min,Drama,"Harry Dean Stanton, Nastassja Kinski, Dean Stockwell, Sam Berry, Bernhard Wicki",8.1,140075,2179,0,https://www.imdb.com/title/tt0087884/
tt13622776,Ahsoka,TV Show,2023,ongoing,50 min,"Action,Adventure,Fantasy","Rosario Dawson, David Tennant, Natasha Liu Bordizzo, Mary Elizabeth Winstead, Ray Stevenson",7.4,140060,2180,0,https://www.imdb.com/title/tt13622776/
tt21823606,A Real Pain,Movie,2024,2024,90 min,"Comedy,Drama","Kieran Culkin, Jesse Eisenberg, Olha Bosova, Banner Eisenberg, Jakub Gasowski",7.0,139992,2181,0,https://www.imdb.com/title/tt21823606/
tt1489887,Booksmart,Movie,2019,2019,102 min,Comedy,"Kaitlyn Dever, Beanie Feldstein, Jessica Williams, Jason Sudeikis, Lisa Kudrow",7.1,139934,2182,0,https://www.imdb.com/title/tt1489887/
tt5323662,A Silent Voice: The Movie,Movie,2016,2016,130 min,"Animation,Drama","Miyu Irino, Saori Hayami, Aoi Yûki, Kenshô Ono, Yûki Kaneko",8.2,139913,2183,0,https://www.imdb.com/title/tt5323662/
tt2395695,Cosmos: A Spacetime Odyssey,Web Series,2014,2014,45 min,"Documentary,Family","Christopher Emerson, Keythe Farley, Piotr Michael, Piotr Michael, Enn Reitel",9.2,139879,2184,0,https://www.imdb.com/title/tt2395695/
tt29268110,Smile 2,Movie,2024,2024,127 min,"Horror,Mystery,Thriller","Naomi Scott, Rosemarie DeWitt, Lukas Gage, Miles Gutierrez-Riley, Peter Jacobson",6.7,139553,2185,0,https://www.imdb.com/title/tt29268110/
tt0265459,One Hour Photo,Movie,2002,2002,96 min,"Drama,Thriller","Robin Williams, Connie Nielsen, Michael Vartan, Dylan Smith, Erin Daniels",6.8,139531,2186,0,https://www.imdb.com/title/tt0265459/
tt3846674,To All the Boys I've Loved Before,Movie,2018,2018,99 min,"Comedy,Drama,Romance","Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor",7.0,139457,2187,0,https://www.imdb.com/title/tt3846674/
tt0443649,"10,000 BC",Movie,2008,2008,109 min,"Action,Adventure,Drama","Camilla Belle, Steven Strait, Marco Khan, Cliff Curtis, Joel Virgel",5.2,139350,2188,0,https://www.imdb.com/title/tt0443649/
tt2494362,Bone Tomahawk,Movie,2015,2015,132 min,"Drama,Horror,Western","Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins, Lili Simmons",7.1,139318,2189,0,https://www.imdb.com/title/tt2494362/
tt1979388,The Good Dinosaur,Movie,2015,2015,93 min,"Action,Adventure,Animation","Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple, Jack McGraw",6.7,139314,2190,0,https://www.imdb.com/title/tt1979388/
tt2628232,Penny Dreadful,TV Show,2014,2016,60 min,"Drama,Fantasy,Horror","Josh Hartnett, Timothy Dalton, Eva Green, Reeve Carney, Rory Kinnear",8.2,139220,2191,0,https://www.imdb.com/title/tt2628232/
tt0362120,Scary Movie 4,Movie,2006,2006,83 min,Comedy,"Anna Faris, Regina Hall, Craig Bierko, Bill Pullman, Anthony Anderson",5.1,139137,2192,0,https://www.imdb.com/title/tt0362120/
tt0096446,Willow,Movie,1988,1988,126 min,"Action,Adventure,Drama","Val Kilmer, Joanne Whalley, Warwick Davis, Jean Marsh, Patricia Hayes",7.2,139114,2193,0,https://www.imdb.com/title/tt0096446/
tt0120657,The 13th Warrior,Movie,1999,1999,102 min,"Action,Adventure,History","Antonio Banderas, Diane Venora, Dennis Storhøi, Vladimir Kulich, Omar Sharif",6.6,139103,2194,0,https://www.imdb.com/title/tt0120657/
tt1528854,Daddy's Home,Movie,2015,2015,96 min,"Comedy,Family","Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church, Scarlett Estevez",6.2,138926,2195,0,https://www.imdb.com/title/tt1528854/
tt0305357,Charlie's Angels: Full Throttle,Movie,2003,2003,106 min,"Action,Adventure,Comedy","Drew Barrymore, Lucy Liu, Cameron Diaz, Bernie Mac, Crispin Glover",5.0,138820,2196,0,https://www.imdb.com/title/tt0305357/
tt2265171,The Raid 2,Movie,2014,2014,150 min,"Action,Crime,Thriller","Iko Uwais, Yayan Ruhian, Arifin Putra, Oka Antara, Tio Pakusadewo",7.9,138661,2197,0,https://www.imdb.com/title/tt2265171/
tt0097351,Field of Dreams,Movie,1989,1989,107 min,"Drama,Family,Fantasy","Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan, Gaby Hoffmann",7.5,138643,2198,0,https://www.imdb.com/title/tt0097351/
tt0337741,Something's Gotta Give,Movie,2003,2003,128 min,"Comedy,Drama,Romance","Jack Nicholson, Diane Keaton, Keanu Reeves, Amanda Peet, Frances McDormand",6.8,138622,2199,0,https://www.imdb.com/title/tt0337741/
tt0373883,Halloween,Movie,2007,2007,109 min,Horror,"Scout Taylor-Compton, Malcolm McDowell, Tyler Mane, Brad Dourif, Daeg Faerch",6.1,138619,2200,0,https://www.imdb.com/title/tt0373883/
tt1615065,Savages,Movie,2012,2012,131 min,"Crime,Drama,Thriller","Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively, Benicio Del Toro, Jana Banker",6.4,138527,2201,0,https://www.imdb.com/title/tt1615065/
tt1937390,Nymphomaniac: Vol. I,Movie,2013,2013,117 min,Drama,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf, Christian Slater",6.9,138502,2202,0,https://www.imdb.com/title/tt1937390/
tt8503618,Hamilton,Movie,2020,2020,160 min,"Biography,Drama,History","Lin-Manuel Miranda, Phillipa Soo, Leslie Odom Jr., Renée Elise Goldsberry, Daveed Diggs",8.3,138465,2203,0,https://www.imdb.com/title/tt8503618/
tt0365737,Syriana,Movie,2005,2005,128 min,"Drama,Thriller","George Clooney, Matt Damon, Amanda Peet, Kayvan Novak, Amr Waked",6.8,138430,2204,0,https://www.imdb.com/title/tt0365737/
tt33043892,Dexter: Resurrection,TV Show,2025,ongoing,50 min,"Crime,Drama,Thriller","Michael C. Hall, Jack Alcott, Ntare Guma Mbaho Mwine, James Remar, Uma Thurman",9.0,138421,2205,0,https://www.imdb.com/title/tt33043892/
tt0450232,16 Blocks,Movie,2006,2006,102 min,"Action,Drama,Thriller","Bruce Willis, Yasiin Bey, David Morse, Jenna Stern, Casey Sander",6.6,138338,2206,0,https://www.imdb.com/title/tt0450232/
tt1692486,Carnage,Movie,2011,2011,80 min,"Comedy,Drama","Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly, Elvis Polanski",7.1,138237,2207,0,https://www.imdb.com/title/tt1692486/
tt0293508,The Phantom of the Opera,Movie,2004,2004,143 min,"Drama,Musical,Romance","Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver",7.2,138166,2208,0,https://www.imdb.com/title/tt0293508/
tt1616195,J. Edgar,Movie,2011,2011,137 min,"Biography,Drama,Romance","Leonardo DiCaprio, Armie Hammer, Naomi Watts, Josh Hamilton, Geoff Pierson",6.5,138099,2209,0,https://www.imdb.com/title/tt1616195/
